編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPTNMLRLLHLGFAI88CB,坡道平面,1900000,35.22,地下三樓
RPPNMLTJMHLGFAI58CB,坡道平面,1450000,30.16,地下三樓
RPSNMLLMLHLGFAI28CB,坡道平面,2150000,36.17,地下一樓
RPPNMLNJMHLGFAI97CB,坡道平面,1450000,30.16,地下三樓
RPQNMLLMLHLGFAI08CB,坡道平面,1900000,35.22,地下三樓
RPQNMLTJMHLGFAI68CB,坡道平面,1450000,30.16,地下三樓
RPQNMLTJMHLGFAI68CB,坡道平面,1350000,29.01,地下三樓
RPRNMLLMLHLGFAI18CB,坡道平面,1900000,35.22,地下三樓
RPPNMLKKMHLGFAI77CB,坡道平面,1850000,25.75,地下一樓
RPRNMLTJMHLGFAI78CB,坡道平面,1900000,35.22,地下三樓
RPPNMLSJMHLGFAI48CB,一樓平面,1300000,10.02,一樓
RPPNMLMKMHLGFAI97CB,坡道平面,1900000,24.75,地下一樓
RPQNMLNJMHLGFAI08CB,坡道平面,1450000,30.16,地下三樓
RPSNMLLKMHLGFAI18CB,坡道平面,1900000,35.22,地下三樓
RPRNMLLKMHLGFAI08CB,坡道平面,2000000,35.22,地下二樓
RPPNMLLKMHLGFAI87CB,坡道平面,1950000,36.17,地下三樓
RPTNMLLMLHLGFAI38CB,坡道平面,1900000,35.22,地下三樓
RPQNMLMKMHLGFAI08CB,坡道平面,1700000,22.77,地下一樓
RPUNMLMKMHLGFAI48CB,坡道平面,1500000,22.77,地下二樓
RPRNMLOKMHLGFAI38CB,坡道平面,1550000,30.16,地下二樓
RPSNMLOKMHLGFAI48CB,坡道平面,1650000,30.16,地下一樓
RPPNMLLLMHLGFAI97CB,坡道平面,1450000,30.16,地下三樓
RPPNMLNKMHLGFAI08CB,坡道平面,2000000,35.22,地下二樓
RPRNMLMKMHLGFAI18CB,升降機械,1150000,16.32,一樓
RPTNMLOKMHLGFAI58CB,坡道平面,1550000,30.16,地下二樓
RPVNMLMKMHLGFAI58CB,坡道平面,1600000,22.77,地下二樓
RPTNMLMKMHLGFAI38CB,坡道平面,1500000,22.77,地下二樓
RPSNMLMKMHLGFAI28CB,坡道平面,1500000,22.77,地下二樓
RPQNMLLLMHLGFAI08CB,坡道平面,1350000,29.01,地下三樓
RPPNMLOLMHLGFAI28CB,坡道平面,1800000,33.20,地下三樓
RPPNMLOLMHLGFAI28CB,坡道平面,1800000,33.20,地下三樓
RPPNMLRLMHLGFAI58CB,坡道平面,1850000,38.40,地下三樓
RPPNMLMLMHLGFAI08CB,坡道機械,700000,12.89,地下二樓
RPQNMLKMMHLGFAI08CB,坡道平面,3600000,66.40,地下一樓
RPPNMLLJNHLGFAI87CB,坡道平面,1800000,24.75,地下一樓
RPQNMLLJNHLGFAI97CB,坡道平面,1800000,24.75,地下二樓
RPQNMLPJNHLGFAI38CB,坡道平面,1450000,30.16,地下三樓
RPPNMLKMMHLGFAI97CB,坡道平面,1800000,33.20,地下三樓
RPPNMLPJNHLGFAI28CB,坡道平面,1450000,30.16,地下三樓
RPQNMLPKNHLGFAI48CB,坡道平面,1900000,24.57,地下一樓
RPPNMLRJNHLGFAI48CB,坡道平面,1900000,35.22,地下三樓
RPPNMLKLNHLGFAI97CB,坡道平面,2050000,36.17,地下二樓
RPRNMLLLNHLGFAI28CB,坡道平面,1450000,30.16,地下三樓
RPPNMLQKNHLGFAI48CB,坡道平面,1800000,24.75,地下二樓
RPSNMLLLNHLGFAI38CB,坡道平面,1450000,30.16,地下三樓
